"시설번호","지역코드","시설일련번호","시도명","시군구명","수용시설명","법정동코드","행정동코드","상세주소","시설면적","경도","위도","X좌표","Y좌표"
"561","1144000000","84","서울특별시","마포구","한마음(어린이)공원","1144012300","1144069000","서울특별시 마포구 월드컵로15길 53(망원동)","724","126.908043","37.554549","191874.622199","550562.382917"
"562","1144000000","85","서울특별시","마포구","옹달샘(어린이)공원","1144012300","1144069000","서울특별시 마포구 망원로4길 38(망원동)","1088","126.902056","37.554885","191345.559046","550600.225367"
"563","1156000000","68","서울특별시","영등포구","자유어린이공원(시범아파트)","1156011000","1156054000","서울특별시 영등포구 63로 45(여의도동, 여의도시범아파트)","552","126.936258","37.520457","194365.103590","546776.502540"
"564","1156000000","74","서울특별시","영등포구","원지어린이공원","1156013300","1156072000","서울특별시 영등포구 도림로47길 28(대림동)","4819.9","126.899621","37.498095","191123.758721","544297.445580"
"565","1156000000","79","서울특별시","영등포구","도림동 유수지 ","1156011800","1156058500","서울특별시 영등포구 대방천로 29-18 (도림동)","11438.9","126.897207","37.506892","190911.361588","545273.986253"
"566","1156000000","80","서울특별시","영등포구","양남어린이공원","1156012500","1156061000","서울특별시 영등포구 선유로23길 18(양평동1가)","900","126.888217","37.523344","190118.591364","547100.859520"
"567","1111000000","33","서울특별시","종로구","무악어린이공원","1111018700","1111057000","서울특별시 종로구 무악동 산2-83","4953","126.960621","37.577539","196521.525728","553110.741797"
"568","1117000000","22","서울특별시","용산구","후암초등학교 운동장","1117010100","1117051000","서울특별시 용산구 두텁바위로 140(후암동)","2350","126.982276","37.551276","198433.858602","550195.274307"
"569","1117000000","35","서울특별시","용산구","선린인터넷고등학교 운동장","1117011100","1117055500","서울특별시 용산구 원효로97길 33-4 (청파동3가)","5670","126.966903","37.542297","197074.992968","549199.095788"
"570","1168000000","131","서울특별시","강남구","일원느티나무공원","1168011400","1168067000","서울특별시 강남구 일원동 730-2","400","127.077497","37.483090","206854.291115","542630.110463"
"571","1111000000","36","서울특별시","종로구","세검정초등학교 운동장","1111018600","1111055000","서울특별시 종로구 세검정로9길 1(신영동)","1735","126.960903","37.602790","196547.569123","555913.294108"
"572","1165000000","52","서울특별시","서초구","서원초등학교 운동장","1165010700","1165056000","서울특별시 서초구 고무래로 63(반포동)","5800","127.015144","37.502523","201339.034917","544784.233509"
"573","1165000000","76","서울특별시","서초구","본마을공원","1165011100","1165066000","서울특별시 서초구 신원동 445","930","127.053187","37.454553","204705.973528","539461.484607"
"574","1168000000","39","서울특별시","강남구","수도전기공업고등학교 운동장","1168010300","1168067000","서울특별시 강남구 개포로 410(개포동)","20800","127.063674","37.486845","205631.399618","543045.969468"
"575","1168000000","54","서울특별시","강남구","늘벗근린공원","1168010600","1168060000","서울특별시 강남구 선릉로 118(대치동)","7000","127.057214","37.489549","205059.841094","543345.694079"
"576","1168000000","59","서울특별시","강남구","도곡중학교 운동장","1168011800","1168065500","서울특별시 강남구 언주로57길 31(도곡동)","3200","127.044982","37.492686","203977.982461","543693.350757"
"577","1168000000","88","서울특별시","강남구","윗방죽마을공원","1168011300","1168070000","서울특별시 강남구 율현동 308-29","200","127.104640","37.470318","209256.529444","541214.906618"
"578","1168000000","118","서울특별시","강남구","대청초등학교 운동장","1168011400","1168073000","서울특별시 강남구 양재대로55길 28(일원동)","4000","127.087910","37.492732","207774.275050","543701.093356"
"579","1168000000","123","서울특별시","강남구","중동중학교 운동장","1168011400","1168074000","서울특별시 강남구 일원로8길 37(일원동)","4641","127.077793","37.488896","206879.937089","543274.554050"
"580","1111000000","31","서울특별시","종로구","평창공원","1111018300","1111056000","서울특별시 종로구 평창동 108-3","913","126.977904","37.610551","198049.074325","556774.242450"
"581","1117000000","40","서울특별시","용산구","성심여자중고등학교 운동장","1117011800","1117057000","서울특별시 용산구 원효로19길 49(원효로4가)","2006","126.954562","37.533871","195983.952310","548264.382077"
"582","1165000000","47","서울특별시","서초구","명주근린공원","1165010600","1165054000","서울특별시 서초구 잠원동 50-4","4952","127.015168","37.517175","201340.891899","546410.492768"
"583","1165000000","55","서울특별시","서초구","반원어린이공원","1165010600","1165058000","서울특별시 서초구 신반포로23길 48(잠원동)","3716","127.003102","37.509517","200274.251420","545560.369774"
"584","1168000000","36","서울특별시","강남구","개원중학교 운동장","1168010300","1168067000","서울특별시 강남구 영동대로 101(개포동)","5500","127.071384","37.491290","206312.861903","543539.857683"
"585","1168000000","38","서울특별시","강남구","경기여자고등학교 운동장","1168010300","1168067000","서울특별시 강남구 삼성로 29(개포동)","8292","127.065920","37.486241","205830.045449","542979.080468"
"586","1117000000","64","서울특별시","용산구","이태원 어린이공원","1117013000","1117066000","서울특별시 용산구 회나무로6길 11-8 (이태원동)","2692","126.989272","37.538478","199051.899733","548774.723272"
"587","1168000000","43","서울특별시","강남구","배밭근린공원","1168010300","1168067000","서울특별시 강남구 개포로 409-1 (개포동)","11627","127.062458","37.488843","205523.724603","543267.723140"
"588","1168000000","70","서울특별시","강남구","삼성목련공원","1168010500","1168058000","서울특별시 강남구 삼성동 55-1","1000","127.054043","37.518573","204777.594320","546566.875811"
"589","1168000000","83","서울특별시","강남구","세명근린공원","1168011200","1168070000","서울특별시 강남구 자곡동 625","2000","127.090417","37.469021","207998.470490","541069.667866"
"590","1168000000","98","서울특별시","강남구","탄천근린공원","1168011500","1168072000","서울특별시 강남구 수서동 722","10011","127.106520","37.487601","209420.625659","543133.309414"
"591","1168000000","105","서울특별시","강남구","압구정중학교 운동장","1168011000","1168054500","서울특별시 강남구 압구정로 225(압구정동)","6600","127.033073","37.529748","202923.331798","547806.275050"
"592","1168000000","117","서울특별시","강남구","역삼장미공원","1168010100","1168064000","서울특별시 강남구 역삼동 780-25","880","127.044810","37.495307","203962.587148","543984.155320"
"593","1165000000","42","서울특별시","서초구","사도감어린이공원","1165010800","1165051000","서울특별시 서초구 서초동 1359-12","642","127.031320","37.485717","202770.002670","542919.378753"
"594","1165000000","44","서울특별시","서초구","서초초등학교 운동장","1165010800","1165053100","서울특별시 서초구 서운로 178(서초동)","6535","127.024168","37.499145","202137.048126","544409.541824"
"595","1165000000","63","서울특별시","서초구","이수초등학교 운동장","1165010100","1165061000","서울특별시 서초구 방배천로4길 23(방배동)","5666","126.984582","37.478062","198636.236078","542069.378006"
"596","1117000000","72","서울특별시","용산구","한강중학교 운동장","1117013300","1117069000","서울특별시 용산구 녹사평대로 73(서빙고동)","6867","126.991611","37.524248","199258.472655","547195.434087"
"597","1168000000","55","서울특별시","강남구","대곡초등학교 운동장","1168010600","1168061000","서울특별시 강남구 남부순환로 3022(대치동)","4700","127.065244","37.494405","205769.698224","543885.202430"
"598","1168000000","60","서울특별시","강남구","은광여자고등학교(은성중) 운동장","1168011800","1168065500","서울특별시 강남구 남부순환로359길 36(도곡동)","7000","127.036332","37.487276","203213.252696","543092.587320"
"599","1168000000","103","서울특별시","강남구","신사은행나무공원","1168010700","1168051000","서울특별시 강남구 신사동 558","650","127.026036","37.520584","202301.639759","546788.990358"
"600","1168000000","122","서울특별시","강남구","일원초등학교 운동장","1168011400","1168067000","서울특별시 강남구 영동대로4길 20(일원동)","5400","127.076421","37.489395","206758.497440","543329.836327"
"601","1168000000","126","서울특별시","강남구","중산고등학교 운동장","1168011400","1168072000","서울특별시 강남구 일원로14길 22(일원동)","4873","127.080595","37.485340","207128.015843","542880.093748"
"602","1120000000","35","서울특별시","성동구","응봉초등학교 운동장","1120010800","1120058000","서울특별시 성동구 응봉동 217-4","3905","127.034959","37.551212","203089.116957","550188.567050"
